r,g,b,size_cm,label
201.79372457157754,20.937438225908416,2.0880582408096124,7.057592898837063,Apple
128.13722108867407,33.59246648105501,150.5254290708402,13.00508260338734,Eggplant
255.0,199.55313905571035,50.99793089572339,16.047559494436054,Banana
252.52592673670154,242.1517418496529,82.02100864379562,20.84021521974154,Banana
46.830628699646496,84.02793233280408,150.887549967364,1.0922607611162676,Blueberry
65.77414306678831,53.49293498490573,127.13890040318343,1.034434702516205,Blueberry
255.0,189.4416018056303,36.09196291126242,17.68877087964131,Banana
166.86426383603037,6.967614598757372,18.75326560147778,7.0219164821771,Apple
32.65960514837878,2.646857537076855,156.99076312614304,0.9886210922462954,Blueberry
45.923937134801335,36.32534388535483,118.12076604441435,1.0565850856501846,Blueberry
160.08336057154213,148.97279909869638,100.25624857108825,7.141211540865371,Potato
200.23403405380233,56.163613388831706,25.23617700171679,9.284942099935279,Apple
124.611070902497,61.479598106688265,136.10866533725792,11.282934940582308,Eggplant
237.06741408171743,78.16453942316593,31.519982998563403,6.539177605349231,Tomato
209.91830708407338,156.79732279979098,114.58513279141863,5.230696852201094,Potato
80.52301180059558,239.151196505916,52.82048710843744,6.736942063813448,Lime
234.08031647290275,59.891960566048745,50.044383295545614,7.0427737944931526,Tomato
163.54743344016308,33.3561776658497,18.087843634169015,7.716044001228828,Apple
154.20483163759735,58.41501799454031,179.58374716416952,12.563224142783126,Eggplant
255.0,172.8674031925136,90.59074468605309,17.698486403184823,Banana
239.4180173432666,48.03422758100844,23.6879016337966,4.290785778512371,Tomato
46.65477646053055,210.57998169697998,48.98140719980187,6.8776589686514376,Lime
233.22549462886008,235.79871713993168,80.55351498218656,20.632525599666202,Banana
255.0,177.59196991165865,0.0,6.582477127158175,Orange
123.24127867852766,35.08720023594077,134.95759790963936,13.57999707591327,Eggplant
111.22259842281068,14.14743043129388,162.49061819744264,13.031888649253899,Eggplant
201.39262953765714,14.496884376091254,57.41623339085383,7.4526844366951135,Apple
223.93547888176926,127.80383625795821,21.493969254852704,7.499211158237525,Orange
54.05475411045589,217.46900959210348,27.152051062159416,7.225810553853316,Lime
217.0259868179835,189.32519499033629,108.64478008576458,6.2676638921336485,Potato
255.0,211.3776884057497,27.40740799864681,21.242880688223853,Banana
246.62441177795904,138.09292962252556,47.598180246306626,6.966970265036943,Orange
39.81761267830095,66.72937972623468,147.62154139977216,0.9371522436674293,Blueberry
101.4654975378862,23.370003983484967,172.66619831616237,1.1375729044480873,Blueberry
103.91257165649314,33.01663055966586,146.8295969360824,7.824700012989386,Eggplant
244.90505866807956,89.27944900725049,22.659245681706395,6.482812806076669,Tomato
245.92476304186192,138.5325918841704,6.258176703690054,8.003026864604177,Orange
102.03047804476101,49.338274314130985,165.54350836538737,12.246915817330162,Eggplant
25.370329301009413,240.77096798615455,66.40452899914499,6.076142729715466,Lime
221.43963229663146,167.35663661740458,80.04399694586668,5.408248426308504,Potato
99.4198981604905,41.57452756625331,154.1947731275307,10.9659867115897,Eggplant
71.60471149529893,196.6630954824628,42.594321071911956,6.830808528664138,Lime
44.457115110631186,49.43833719909649,150.32430369680003,1.0567156415012087,Blueberry
78.17049219472744,34.791054105317066,123.01771271174877,0.9889786282798054,Blueberry
64.97846710063888,50.154009454838295,121.72413377173358,1.1626687522852417,Blueberry
255.0,241.78663497371562,27.46941680720543,14.196652966121524,Banana
236.87674863857933,140.741139136403,109.9779820888194,6.52545829261888,Potato
255.0,220.33971047332662,63.56048842655495,16.974208101695346,Banana
210.3414513182828,65.43383060423714,53.787035301903664,6.881618537359536,Tomato
192.07919923945428,32.35333039114964,55.94291920319008,5.793875793009271,Apple
58.67720109203695,211.63719665171536,57.08835136789253,4.612075742871161,Lime
236.1556023117251,234.65974954549114,74.34267478393394,19.552939151036544,Banana
181.32956922212378,26.573903794495052,14.238871439074371,5.838448225989958,Apple
237.51017877825686,115.16687303379925,0.0,9.379641341830414,Orange
30.724656463680102,239.40554356851501,26.9517997219556,6.136425471279178,Lime
128.10892302800463,35.288350776020295,160.00694612962516,9.25687998622468,Eggplant
255.0,207.56979981245456,54.89675911062728,15.118504930976679,Banana
240.5707234423552,66.29869863442154,61.490986269325795,5.932025917243544,Tomato
115.3685999888798,59.47802163387654,147.6773859276639,10.773606468958473,Eggplant
65.86533552062428,217.98043652582047,33.50706618985295,6.975918816795957,Lime
49.05671988960555,235.67389929259883,72.44405087962495,5.955357113256457,Lime
238.7714942668099,89.29473757381234,44.17290991658422,6.771904193491565,Tomato
83.32913511206513,30.07117729755587,143.4208931342652,0.9818440935720973,Blueberry
35.54566772536546,30.564746217034727,113.60762448068495,0.9878463137558161,Blueberry
195.8431784562438,42.53171456664153,63.28120970901621,7.946314624820117,Apple
228.9357497925076,185.42149278083852,60.920260100959986,16.91556287539836,Banana
137.17353183881931,61.93264386769036,189.6362506438731,11.487227449988561,Eggplant
34.489344735387355,205.54056662495347,11.257096197034755,6.631048064762114,Lime
173.3315461120754,145.88954405076038,122.43342613777294,6.245537710535739,Potato
255.0,255.0,48.977612317306665,17.245475720384693,Banana
166.29591571490943,0.0,160.9572406042395,11.197731975495987,Eggplant
121.36037470806068,58.87955455375652,149.47410469462827,13.116165775088284,Eggplant
35.006234031038204,21.19512011893322,128.08891154003138,1.0191355008164955,Blueberry
61.495883035575844,224.0461298515687,56.617157123774795,6.106624382254759,Lime
244.55057790351498,235.59441127957098,83.05828107832531,18.852490504417638,Banana
45.16916123450401,37.05602987391465,186.89661772414667,1.000081938274898,Blueberry
55.10751842590702,187.2182798637865,34.756682609743436,6.8997256118136,Lime
41.89976855607535,227.6286859035263,40.36396843370798,6.258086605110926,Lime
55.714158702503155,199.0085127211148,48.31903653980093,5.618880879037173,Lime
255.0,248.92474554238376,56.537381054626465,19.531448116391186,Banana
193.23859410708786,146.51329597220692,127.94992615534909,5.381690580648022,Potato
235.23736514247398,60.873844133138995,50.74978872032082,5.564817909564777,Tomato
234.91419291489893,32.656479324165375,58.34477791312322,6.512499720190225,Tomato
64.02828207029599,204.2976486512042,42.47762817621397,4.541418331359809,Lime
255.0,155.28383799337658,0.0,8.426968763104771,Orange
241.4718442944153,99.0934007689945,34.930761500994066,6.473050513315909,Tomato
238.39460074381282,0.0,27.2678682893595,7.494186453447044,Apple
204.01512328094424,61.307622889710686,58.51112956986312,6.689611547575345,Tomato
232.93621806595786,198.64125215622323,57.0401327340795,20.261732333642254,Banana
175.20195137677237,13.11914928152779,39.270634809755876,7.431580198766255,Apple
237.0406011877597,144.10859899769792,110.72692381634369,6.4013152603759185,Potato
255.0,147.68949851369032,0.0,10.310817110461702,Orange
200.64878119522513,143.30929180556652,32.409201267195364,9.763725279998226,Orange
207.14002524691023,82.03912234983193,72.09500294066095,6.799677616164599,Tomato
255.0,224.58837487862013,35.01255981869161,16.90968617014705,Banana
201.70149621659243,202.5096041210653,168.00429400176017,6.575781513927273,Potato
16.944788322365568,65.2059387640706,149.89991471433473,1.1414215227758107,Blueberry
255.0,218.6430067294076,59.09270918231044,17.361932954099697,Banana
68.75104395305932,215.50379745421398,47.66868955645807,6.417497245412495,Lime
255.0,115.46286791732942,3.414711016987122,7.824778178647459,Orange
255.0,220.65736221686623,65.10632662164916,22.103744979373666,Banana
255.0,91.31661961353112,73.01088410973922,6.5872033433986426,Tomato
255.0,135.49916273721885,5.1964853270374265,8.765528275546645,Orange
223.05789264239874,77.8210476296435,64.32370519103202,7.47744360331923,Tomato
221.621850598951,22.654643285612075,0.0,6.153207498829381,Apple
35.67997277706412,212.63909088149822,73.03133605568286,4.403890435665073,Lime
255.0,149.0320892510158,20.113178686244297,9.977469214490785,Orange
199.60657854604176,182.73016472847698,146.5520225575774,6.3491264497066595,Potato
167.70454640211014,189.4966138278932,86.90666478110273,7.200531512815431,Potato
255.0,241.2708271395515,10.467216160246906,15.818981677826535,Banana
84.6199939534229,29.431925128837342,120.58938673693282,11.38824285956308,Eggplant
255.0,232.74074964943927,71.54510217257317,18.51578458349727,Banana
204.60853521764977,47.68843771101925,59.978540000326376,7.85207085461523,Apple
72.74672019778404,189.76631240561676,59.782628816061674,6.143863512277473,Lime
246.85848625351662,181.37017212067877,24.489749177256982,19.64249565727168,Banana
255.0,224.56447908496352,36.73336650685769,18.70061604851866,Banana
108.23766787695347,33.04225091384033,138.56026022132,12.299984412420853,Eggplant
255.0,233.80536834265794,64.42498643411186,20.396951658625444,Banana
194.3252059895074,174.82490769661555,132.87313902230505,6.460127419448005,Potato
58.93158537253969,195.36429917378214,59.20699235651351,7.393310908843365,Lime
57.30106705657603,24.203267338555186,140.55607667279756,1.059238581717178,Blueberry
211.53437409254943,71.12196429314422,61.92905847467273,5.658760061735614,Tomato
246.0047688461805,49.808480148594015,46.19644731591806,6.553096370013924,Tomato
255.0,241.64340629242983,54.07334665856313,16.602616560155962,Banana
248.549877263618,128.34424749856714,13.395455486998863,8.315151343317535,Orange
92.81925818426546,36.03031187518233,146.51330316351067,12.778014639411401,Eggplant
214.37130269123003,71.76063927567954,79.87080384063432,6.300100957083774,Tomato
138.41114648791375,36.5719686532741,139.66651361242916,11.595179301761156,Eggplant
247.02091947855283,209.0735511475158,49.886970921378385,21.697290317107463,Banana
32.63530233648713,234.3124339859018,44.881076307082836,7.145219092284853,Lime
232.64483537096038,60.60163173964014,115.38348666324907,7.560890402140644,Tomato
69.47180109811092,181.3800545182347,61.19725982550888,6.956831990065495,Lime
56.29370085139448,176.833550115483,51.716195589943545,5.810317284420781,Lime
194.5480656116181,194.22979630125664,116.52052392393654,7.647836364404517,Potato
30.100498519790893,59.05853716549109,112.85874325536982,0.9619179409308958,Blueberry
212.99009715277822,9.677068118089874,20.558635206964073,7.411074631431451,Apple
62.82881651950396,171.1032962549455,43.29825704711739,6.314865494668052,Lime
241.38417589956143,61.46479284812863,46.10810476692825,7.755426119305259,Tomato
243.4161030182857,243.53929471646092,46.97404402208227,17.128119319397285,Banana
255.0,217.27070025974544,55.20135505458111,19.173523742718597,Banana
184.15978432956626,174.8452565645929,116.11583172609204,5.581346062766741,Potato
123.23320090737462,64.21265716814347,156.4753015522822,11.28196719006463,Eggplant
255.0,199.1109963902874,69.54612082235366,16.556808775235773,Banana
40.0001579692364,208.67900256885358,28.361308530630403,5.71510988753549,Lime
255.0,132.95032578640775,4.844284942411932,8.14994387899264,Orange
43.0214015046459,197.55491801866643,41.402379513127904,5.0963025321791555,Lime
227.93646496088493,74.75682888962146,57.29789487743148,5.514075189001057,Tomato
66.20717459111114,213.12205574773316,71.3028860040187,5.151810575489006,Lime
255.0,143.5516827333007,0.0,8.17760568685241,Orange
48.26077393973198,197.51259529694755,32.97657090745794,6.437937258013178,Lime
138.18494256304828,39.20149380079189,174.81241239816853,11.033022421948015,Eggplant
249.2427445814128,142.73164386047733,0.0,10.631329496128668,Orange
190.5909856306573,48.882166065064006,17.321813570230333,5.8168925110546095,Apple
16.34464940548243,198.00662604670583,53.42763001865104,6.323437479325225,Lime
85.71943874064421,23.465621623242097,139.4533018802804,1.0394928134452155,Blueberry
255.0,138.90810535133681,0.0,6.956011319534916,Orange
99.31374120084821,60.26912975038129,139.5483305540289,0.9266337703133646,Blueberry
91.06973305769917,193.88244981519347,22.369275544417526,4.64639277558641,Lime
253.7907907791116,127.11632019600647,12.276937182827158,10.016991078442645,Orange
189.36166779679823,177.9210787224166,91.77340235843909,6.856626189680161,Potato
72.01549520771584,200.34062079334302,56.34508943042383,5.58934701618215,Lime
204.88841906951671,7.018525635234429,10.540982272651277,7.884648396799639,Apple
191.37486371878478,26.65813842005129,10.085970467891492,5.995186435772236,Apple
255.0,173.72623282865862,73.67778260669786,14.242218237839305,Banana
48.80337350002114,60.48927649712956,158.94372462913674,1.128372574598062,Blueberry
67.12608698704555,198.40287363337507,19.33031143711906,5.334384488546721,Lime
57.7807331114148,213.46079537262764,37.26273389320353,5.487234817793249,Lime
255.0,157.05547631821145,0.0,8.915193332867025,Orange
64.38583002664886,30.376248677610263,132.26028718702327,0.883630753643839,Blueberry
197.17355308799526,148.21710301854517,148.64520661973046,7.18383706538117,Potato
219.61165849537952,212.57733989599953,94.10303818097634,6.324295138856744,Potato
248.30027803072105,244.59747515467535,86.92255350682296,21.33340602106793,Banana
199.2880072305802,42.26701255270724,30.509730770348302,7.024995157176426,Apple
53.30902129380508,253.47460595164893,56.296400442222335,5.277080690273753,Lime
233.5905859283881,169.56811315860733,0.0,9.15115976412055,Orange
199.7927284146204,188.55187654834808,139.70637304009185,5.871326449773656,Potato
179.53340810334524,155.20733308841577,143.44662714215218,6.607376313877076,Potato
255.0,144.1526163029363,0.0,7.871311363799733,Orange
168.6544961592915,35.84809000048526,169.85791629696584,14.076397058811745,Eggplant
62.22456995788752,199.56318100918244,44.06993984575236,6.526946907087573,Lime
205.57515974540763,74.01675498545855,69.93394749279878,7.030579562565751,Tomato
255.0,122.03490870834057,0.0,8.755204210376728,Orange
199.3682635978773,154.629207647719,143.2282933447743,6.543055409173469,Potato
255.0,88.72111275824636,46.68411904848659,5.459003726610018,Tomato
248.17570066222524,221.3355535181575,42.529743548924415,15.808125461703408,Banana
191.5052264157902,49.60111074541259,31.15704034371833,6.094694386539383,Apple
117.07133337175635,24.31852545986265,151.2987582627917,13.063061612375273,Eggplant
180.21950741489252,182.37368159227708,118.40620413750577,6.14596469540056,Potato
94.15980630142758,32.93793108915825,134.98218518115152,1.0916835737887431,Blueberry
198.61216923054613,36.14073554669959,34.98043438794034,7.69483392919026,Apple
171.3003021417014,19.21124958683209,30.094386594927297,7.0394636987623835,Apple
255.0,189.03238767842205,69.49389814464467,18.748415107939664,Banana
222.9462182230364,51.68024243661485,41.50673607253181,6.208850768165775,Tomato
255.0,255.0,41.416671853157425,20.00413467665547,Banana
191.8988215133736,41.21129878225498,10.7828322711133,6.880401232582114,Apple
43.83411438456023,208.06834787793827,32.67081382487698,5.851239878618847,Lime
219.0516407632926,0.0,8.701346772016048,5.2870449706815155,Apple
222.20130937434806,169.86159807701534,113.01823592647554,7.518736319019871,Potato
220.1002629512154,174.17770348271367,128.97989750582784,6.233124052120754,Potato
37.06101702304285,218.41009563179105,46.49544866989973,5.953784512481882,Lime
48.28164355239669,173.02756599760386,48.54920451265831,5.400199638959454,Lime
43.67454375715281,233.14144045897794,35.268284013043974,7.103304761768244,Lime
41.818141062618004,201.06424100616934,48.35480796483594,5.941767481536868,Lime
200.54857545057132,153.84944588909738,108.24689719502254,6.071164299482334,Potato
64.06370741601158,50.31703853480583,132.44341150899152,1.156420951832171,Blueberry
210.73655186790202,100.94273103115277,43.86601214534289,6.67105582301634,Tomato
195.69893515640462,13.663854083251238,19.61811604977001,7.634528629693635,Apple
51.28486887752273,32.60756624444143,146.84318779382357,1.058980677669614,Blueberry
116.30488764906748,60.13389899659587,140.5224296322712,11.24605057669452,Eggplant
64.67901840399672,204.13440686804609,46.7032915210407,5.743195343390493,Lime
